Date,Coal,Gas,Wind,Solar,Nuclear,Other,Total
4/21/2023,"  61,487 ","  163,101 ","  52,100 ","  21,055 ","  74,448 ","  36,596 ","  408,786 "
4/20/2023,"  59,398 ","  158,040 ","  67,861 ","  21,154 ","  74,009 ","  36,883 ","  417,345 "
4/19/2023,"  55,916 ","  147,578 ","  79,419 ","  18,749 ","  74,576 ","  37,326 ","  413,563 "
4/18/2023,"  54,436 ","  145,126 ","  76,577 ","  19,752 ","  75,278 ","  35,594 ","  406,763 "
4/17/2023,"  50,642 ","  148,597 ","  74,524 ","  18,950 ","  75,446 ","  37,117 ","  405,276 "
4/16/2023,"  49,902 ","  144,602 ","  58,414 ","  19,405 ","  74,174 ","  35,697 ","  382,194 "
4/15/2023,"  54,961 ","  151,693 ","  62,469 ","  19,574 ","  73,790 ","  35,264 ","  397,751 "
4/14/2023,"  58,436 ","  155,425 ","  67,534 ","  18,383 ","  75,369 ","  39,129 ","  414,277 "
4/13/2023,"  57,475 ","  148,364 ","  76,306 ","  18,202 ","  75,842 ","  38,881 ","  415,071 "
4/12/2023,"  53,644 ","  144,031 ","  75,197 ","  18,661 ","  76,032 ","  37,946 ","  405,511 "
4/11/2023,"  57,623 ","  148,517 ","  63,323 ","  21,116 ","  76,179 ","  36,929 ","  403,686 "
4/10/2023,"  61,650 ","  166,170 ","  32,780 ","  20,399 ","  76,070 ","  38,751 ","  395,821 "
4/9/2023,"  52,282 ","  143,190 ","  45,439 ","  17,857 ","  76,259 ","  36,625 ","  371,651 "
4/8/2023,"  56,104 ","  155,128 ","  45,359 ","  14,338 ","  78,389 ","  37,762 ","  387,080 "
4/7/2023,"  62,276 ","  159,454 ","  48,790 ","  14,018 ","  80,411 ","  37,217 ","  402,165 "
4/6/2023,"  70,014 ","  168,239 ","  47,182 ","  16,149 ","  81,483 ","  38,420 ","  421,488 "
4/5/2023,"  61,869 ","  165,534 ","  68,091 ","  16,802 ","  81,347 ","  37,628 ","  431,271 "
4/4/2023,"  60,689 ","  157,574 ","  77,638 ","  14,930 ","  81,373 ","  37,625 ","  429,830 "
4/3/2023,"  62,721 ","  160,228 ","  64,879 ","  15,382 ","  81,494 ","  37,997 ","  422,701 "
4/2/2023,"  52,364 ","  129,073 ","  74,316 ","  16,511 ","  81,090 ","  35,859 ","  389,213 "
4/1/2023,"  58,512 ","  143,902 ","  59,455 ","  16,229 ","  80,234 ","  35,838 ","  394,170 "
3/31/2023,"  60,230 ","  145,844 ","  81,772 ","  13,600 ","  82,291 ","  38,072 ","  421,809 "
3/30/2023,"  60,311 ","  150,786 ","  77,928 ","  14,844 ","  81,728 ","  38,080 ","  423,678 "
3/29/2023,"  63,876 ","  165,325 ","  52,151 ","  15,381 ","  82,419 ","  40,717 ","  419,868 "
3/28/2023,"  68,389 ","  170,104 ","  46,765 ","  14,908 ","  82,410 ","  40,570 ","  423,146 "
3/27/2023,"  70,694 ","  177,138 ","  34,312 ","  15,975 ","  82,381 ","  41,603 ","  422,104 "
3/26/2023,"  60,074 ","  146,815 ","  48,569 ","  15,353 ","  82,920 ","  37,933 ","  391,664 "
3/25/2023,"  64,802 ","  150,574 ","  55,196 ","  14,801 ","  82,139 ","  37,676 ","  405,188 "
3/24/2023,"  71,939 ","  162,968 ","  50,478 ","  15,699 ","  81,972 ","  38,379 ","  421,434 "
3/23/2023,"  70,891 ","  161,616 ","  53,875 ","  16,106 ","  81,138 ","  37,924 ","  421,549 "
3/22/2023,"  73,018 ","  156,231 ","  62,191 ","  13,260 ","  80,788 ","  39,385 ","  424,873 "
3/21/2023,"  75,659 ","  158,089 ","  73,615 ","  12,575 ","  80,703 ","  40,549 ","  441,190 "
3/20/2023,"  79,697 ","  165,442 ","  75,446 ","  14,185 ","  80,369 ","  40,652 ","  455,790 "
3/19/2023,"  77,604 ","  164,843 ","  54,987 ","  14,802 ","  80,348 ","  39,264 ","  431,848 "
3/18/2023,"  73,009 ","  156,289 ","  61,069 ","  13,854 ","  79,923 ","  39,128 ","  423,271 "
3/17/2023,"  69,598 ","  149,377 ","  71,417 ","  14,864 ","  82,967 ","  40,236 ","  428,459 "
3/16/2023,"  70,067 ","  144,771 ","  84,650 ","  14,977 ","  83,044 ","  40,250 ","  437,759 "
3/15/2023,"  72,967 ","  158,235 ","  84,724 ","  13,544 ","  82,330 ","  39,712 ","  451,511 "
3/14/2023,"  81,747 ","  183,239 ","  56,424 ","  13,856 ","  82,102 ","  41,710 ","  459,079 "
3/13/2023,"  80,102 ","  180,268 ","  51,971 ","  15,226 ","  82,024 ","  38,473 ","  448,064 "
3/12/2023,"  69,847 ","  163,193 ","  52,460 ","  13,217 ","  80,916 ","  42,820 ","  422,452 "
3/11/2023,"  66,390 ","  155,439 ","  67,841 ","  13,471 ","  83,656 ","  34,969 ","  421,766 "
3/10/2023,"  73,143 ","  181,247 ","  50,017 ","  9,465 ","  85,163 ","  37,200 ","  436,236 "
3/9/2023,"  75,513 ","  188,497 ","  36,727 ","  13,185 ","  85,516 ","  38,690 ","  438,129 "
3/8/2023,"  73,116 ","  187,393 ","  43,446 ","  13,989 ","  85,191 ","  37,923 ","  441,058 "
3/7/2023,"  68,531 ","  179,674 ","  50,714 ","  14,939 ","  84,928 ","  34,990 ","  433,775 "
3/6/2023,"  63,167 ","  168,603 ","  59,454 ","  15,334 ","  84,859 ","  36,326 ","  427,742 "
3/5/2023,"  53,350 ","  144,160 ","  68,795 ","  14,201 ","  84,684 ","  32,125 ","  397,315 "
3/4/2023,"  59,615 ","  161,571 ","  43,061 ","  16,732 ","  86,465 ","  33,695 ","  401,139 "
3/3/2023,"  65,923 ","  168,607 ","  53,501 ","  14,945 ","  86,700 ","  35,327 ","  425,003 "
3/2/2023,"  67,205 ","  172,185 ","  54,157 ","  12,692 ","  86,332 ","  36,311 ","  428,883 "
3/1/2023,"  65,081 ","  176,988 ","  56,487 ","  10,393 ","  86,301 ","  36,055 ","  431,304 "
2/28/2023,"  65,323 ","  177,488 ","  58,400 ","  14,349 ","  86,291 ","  37,591 ","  439,440 "
2/27/2023,"  59,904 ","  164,603 ","  73,161 ","  13,175 ","  86,540 ","  40,929 ","  438,314 "
2/26/2023,"  59,761 ","  156,443 ","  66,621 ","  11,497 ","  86,886 ","  38,034 ","  419,242 "
2/25/2023,"  68,989 ","  197,774 ","  32,514 ","  8,525 ","  87,736 ","  41,121 ","  436,660 "
2/24/2023,"  72,870 ","  203,940 ","  33,365 ","  10,719 ","  87,806 ","  44,417 ","  453,118 "
2/23/2023,"  65,195 ","  181,061 ","  62,129 ","  11,612 ","  87,535 ","  42,146 ","  449,678 "
2/22/2023,"  59,257 ","  165,769 ","  78,816 ","  11,051 ","  87,419 ","  41,597 ","  443,908 "
2/21/2023,"  59,237 ","  158,603 ","  72,801 ","  12,048 ","  87,714 ","  40,003 ","  430,406 "
2/20/2023,"  62,614 ","  154,806 ","  61,919 ","  12,833 ","  87,935 ","  41,820 ","  421,927 "
2/19/2023,"  58,171 ","  146,694 ","  68,319 ","  12,862 ","  88,754 ","  39,091 ","  413,891 "
2/18/2023,"  61,735 ","  167,843 ","  73,807 ","  14,538 ","  88,371 ","  40,090 ","  446,384 "
2/17/2023,"  69,933 ","  192,307 ","  52,043 ","  12,587 ","  90,630 ","  41,149 ","  458,649 "
2/16/2023,"  63,315 ","  161,986 ","  70,347 ","  11,876 ","  90,795 ","  40,530 ","  438,849 "
2/15/2023,"  59,821 ","  145,678 ","  81,312 ","  13,534 ","  90,353 ","  38,952 ","  429,650 "
2/14/2023,"  60,806 ","  147,964 ","  84,621 ","  12,188 ","  91,401 ","  40,087 ","  437,066 "
2/13/2023,"  65,519 ","  164,757 ","  63,616 ","  14,373 ","  92,470 ","  38,584 ","  439,319 "
2/12/2023,"  63,895 ","  163,462 ","  56,473 ","  11,267 ","  93,464 ","  38,874 ","  427,436 "
2/11/2023,"  66,628 ","  177,326 ","  44,731 ","  12,371 ","  93,469 ","  38,395 ","  432,920 "
2/10/2023,"  67,220 ","  163,709 ","  62,863 ","  12,053 ","  93,481 ","  38,247 ","  437,572 "
2/9/2023,"  65,012 ","  157,736 ","  70,847 ","  13,944 ","  93,554 ","  38,895 ","  439,988 "
2/8/2023,"  74,667 ","  168,986 ","  48,130 ","  13,583 ","  93,849 ","  38,105 ","  437,318 "
2/7/2023,"  71,782 ","  158,085 ","  71,687 ","  12,308 ","  94,356 ","  38,987 ","  447,205 "
2/6/2023,"  72,049 ","  145,186 ","  85,118 ","  13,012 ","  94,789 ","  38,393 ","  448,547 "
2/5/2023,"  78,712 ","  157,793 ","  57,873 ","  12,023 ","  93,935 ","  37,119 ","  437,454 "
2/4/2023,"  88,224 ","  173,702 ","  76,225 ","  12,722 ","  93,273 ","  45,151 ","  489,297 "
2/3/2023,"  105,178 ","  201,274 ","  50,072 ","  12,135 ","  92,771 ","  45,258 ","  506,688 "
2/2/2023,"  102,013 ","  205,070 ","  50,708 ","  9,944 ","  92,246 ","  43,349 ","  503,330 "
2/1/2023,"  111,447 ","  217,545 ","  30,757 ","  11,030 ","  92,629 ","  43,542 ","  506,951 "
1/31/2023,"  109,430 ","  215,831 ","  33,232 ","  8,371 ","  94,150 ","  44,292 ","  505,307 "
1/30/2023,"  103,728 ","  198,629 ","  36,783 ","  6,888 ","  95,151 ","  44,265 ","  485,443 "
1/29/2023,"  85,177 ","  156,101 ","  56,897 ","  9,376 ","  95,297 ","  41,209 ","  444,058 "
1/28/2023,"  81,446 ","  147,762 ","  69,210 ","  12,064 ","  95,594 ","  40,246 ","  446,322 "
1/27/2023,"  86,179 ","  171,000 ","  75,022 ","  13,961 ","  96,309 ","  41,490 ","  483,959 "
1/26/2023,"  92,097 ","  179,866 ","  57,156 ","  14,036 ","  96,341 ","  41,447 ","  480,943 "
1/25/2023,"  90,529 ","  180,403 ","  59,545 ","  10,116 ","  96,220 ","  42,910 ","  479,722 "
1/24/2023,"  97,708 ","  192,109 ","  42,895 ","  11,469 ","  96,176 ","  43,722 ","  484,079 "
1/23/2023,"  90,141 ","  183,947 ","  51,805 ","  11,775 ","  96,312 ","  42,159 ","  476,138 "
1/22/2023,"  86,336 ","  180,648 ","  30,316 ","  9,771 ","  96,149 ","  39,558 ","  442,778 "
1/21/2023,"  84,043 ","  174,165 ","  39,907 ","  9,702 ","  96,020 ","  39,712 ","  443,548 "
1/20/2023,"  83,109 ","  174,679 ","  46,305 ","  10,898 ","  96,127 ","  40,296 ","  451,413 "
1/19/2023,"  78,918 ","  161,942 ","  54,871 ","  9,751 ","  95,816 ","  40,164 ","  441,462 "
1/18/2023,"  82,784 ","  151,439 ","  58,555 ","  9,153 ","  95,187 ","  41,251 ","  438,370 "
1/17/2023,"  84,429 ","  167,743 ","  48,596 ","  8,525 ","  94,666 ","  40,658 ","  444,615 "
1/16/2023,"  83,142 ","  168,231 ","  65,131 ","  8,912 ","  95,259 ","  41,241 ","  461,915 "
1/15/2023,"  80,283 ","  157,752 ","  77,776 ","  8,077 ","  95,349 ","  39,096 ","  458,334 "
1/14/2023,"  84,347 ","  169,896 ","  69,851 ","  7,025 ","  95,241 ","  41,308 ","  467,669 "
1/13/2023,"  89,062 ","  183,203 ","  40,806 ","  8,754 ","  95,189 ","  41,570 ","  458,584 "
1/12/2023,"  75,505 ","  156,075 ","  69,736 ","  8,312 ","  95,020 ","  40,214 ","  444,863 "
1/11/2023,"  86,410 ","  164,597 ","  55,392 ","  8,868 ","  95,381 ","  42,372 ","  453,021 "
1/10/2023,"  91,332 ","  171,479 ","  49,911 ","  9,457 ","  95,710 ","  42,705 ","  460,593 "
1/9/2023,"  78,754 ","  169,392 ","  58,386 ","  9,151 ","  96,057 ","  42,966 ","  454,706 "
1/8/2023,"  82,563 ","  169,406 ","  32,283 ","  8,928 ","  94,938 ","  40,237 ","  428,355 "
1/7/2023,"  82,071 ","  171,281 ","  35,142 ","  9,193 ","  93,493 ","  40,516 ","  431,695 "
1/6/2023,"  81,665 ","  170,033 ","  49,652 ","  11,089 ","  94,122 ","  43,589 ","  450,150 "
1/5/2023,"  77,937 ","  175,003 ","  45,383 ","  8,660 ","  95,045 ","  41,771 ","  443,799 "
1/4/2023,"  75,738 ","  159,674 ","  53,185 ","  7,162 ","  96,923 ","  40,073 ","  432,754 "
1/3/2023,"  76,255 ","  152,948 ","  56,021 ","  7,774 ","  96,792 ","  39,646 ","  429,435 "
1/2/2023,"  76,105 ","  142,943 ","  48,285 ","  7,392 ","  96,489 ","  39,095 ","  410,309 "
1/1/2023,"  73,013 ","  130,780 ","  43,838 ","  7,637 ","  95,977 ","  34,979 ","  386,223 "
12/31/2022,"  74,616 ","  134,517 ","  58,593 ","  5,055 ","  95,704 ","  35,713 ","  404,198 "
12/30/2022,"  85,104 ","  155,291 ","  38,737 ","  6,718 ","  95,655 ","  36,768 ","  418,273 "
12/29/2022,"  87,350 ","  146,720 ","  64,327 ","  7,272 ","  95,669 ","  37,875 ","  439,213 "
12/28/2022,"  103,747 ","  143,672 ","  85,459 ","  9,512 ","  95,766 ","  41,002 ","  479,158 "
12/27/2022,"  121,655 ","  163,090 ","  72,271 ","  7,207 ","  95,613 ","  45,510 ","  505,345 "
12/26/2022,"  132,755 ","  185,772 ","  44,355 ","  7,725 ","  95,303 ","  49,419 ","  515,329 "
12/25/2022,"  129,632 ","  195,630 ","  46,069 ","  10,164 ","  94,102 ","  50,690 ","  526,287 "
12/24/2022,"  138,740 ","  227,755 ","  41,901 ","  11,609 ","  93,642 ","  64,667 ","  578,315 "
12/23/2022,"  136,041 ","  223,270 ","  56,395 ","  10,513 ","  94,161 ","  55,534 ","  575,913 "
12/22/2022,"  120,569 ","  185,461 ","  71,631 ","  5,576 ","  93,474 ","  41,700 ","  518,411 "
12/21/2022,"  126,906 ","  200,768 ","  37,301 ","  8,288 ","  93,444 ","  40,693 ","  507,399 "
12/20/2022,"  126,213 ","  197,625 ","  33,168 ","  7,080 ","  93,305 ","  43,351 ","  500,741 "
12/19/2022,"  124,918 ","  190,066 ","  45,766 ","  10,200 ","  93,946 ","  44,771 ","  509,668 "
12/18/2022,"  112,199 ","  166,107 ","  51,768 ","  9,694 ","  92,787 ","  38,894 ","  471,448 "
12/17/2022,"  103,299 ","  167,095 ","  52,934 ","  9,299 ","  91,486 ","  38,862 ","  462,974 "
12/16/2022,"  96,735 ","  173,810 ","  62,618 ","  9,754 ","  92,156 ","  41,129 ","  476,202 "
12/15/2022,"  98,192 ","  177,802 ","  55,347 ","  8,727 ","  92,555 ","  40,433 ","  473,055 "
12/14/2022,"  95,104 ","  172,881 ","  58,046 ","  8,427 ","  92,752 ","  41,489 ","  468,698 "
12/13/2022,"  89,497 ","  163,830 ","  71,527 ","  8,616 ","  92,842 ","  41,788 ","  468,100 "
12/12/2022,"  84,926 ","  166,627 ","  65,343 ","  6,226 ","  92,529 ","  39,115 ","  454,764 "
12/11/2022,"  88,138 ","  166,007 ","  33,534 ","  5,981 ","  91,631 ","  34,761 ","  420,052 "
12/10/2022,"  92,191 ","  168,276 ","  29,670 ","  6,458 ","  91,391 ","  35,234 ","  423,220 "
12/9/2022,"  90,824 ","  176,491 ","  34,444 ","  8,323 ","  91,601 ","  37,543 ","  439,227 "
12/8/2022,"  90,289 ","  177,020 ","  35,570 ","  9,143 ","  90,771 ","  37,253 ","  440,046 "
12/7/2022,"  93,509 ","  181,326 ","  27,780 ","  7,656 ","  90,626 ","  36,963 ","  437,860 "
12/6/2022,"  94,835 ","  183,376 ","  33,958 ","  7,063 ","  91,523 ","  36,093 ","  446,848 "
12/5/2022,"  90,376 ","  173,962 ","  55,501 ","  7,702 ","  91,677 ","  37,436 ","  456,654 "
12/4/2022,"  85,728 ","  160,991 ","  46,373 ","  7,751 ","  92,348 ","  34,355 ","  427,546 "
12/3/2022,"  80,408 ","  154,946 ","  54,673 ","  7,081 ","  92,266 ","  32,887 ","  422,262 "
12/2/2022,"  80,690 ","  161,310 ","  77,406 ","  8,635 ","  93,453 ","  37,778 ","  459,272 "
12/1/2022,"  86,866 ","  176,173 ","  70,530 ","  9,378 ","  93,925 ","  38,366 ","  475,238 "
11/30/2022,"  86,172 ","  167,490 ","  62,366 ","  10,072 ","  93,007 ","  34,743 ","  453,850 "
11/29/2022,"  80,308 ","  150,315 ","  73,798 ","  10,764 ","  93,539 ","  35,222 ","  443,946 "
11/28/2022,"  82,394 ","  146,465 ","  63,833 ","  10,144 ","  93,337 ","  34,406 ","  430,580 "
11/27/2022,"  80,868 ","  133,409 ","  49,565 ","  10,430 ","  92,815 ","  31,790 ","  398,879 "
11/26/2022,"  79,972 ","  128,571 ","  53,531 ","  9,546 ","  92,726 ","  31,564 ","  395,909 "
11/25/2022,"  79,010 ","  126,930 ","  54,499 ","  7,969 ","  92,169 ","  30,972 ","  391,549 "
11/24/2022,"  81,229 ","  127,634 ","  55,336 ","  9,106 ","  91,081 ","  32,585 ","  396,973 "
11/23/2022,"  89,222 ","  157,834 ","  52,636 ","  10,347 ","  90,719 ","  35,997 ","  436,756 "
11/22/2022,"  100,302 ","  174,948 ","  40,433 ","  10,629 ","  90,002 ","  36,716 ","  453,030 "
11/21/2022,"  104,527 ","  191,588 ","  41,212 ","  11,757 ","  89,382 ","  38,755 ","  477,222 "
11/20/2022,"  97,155 ","  173,827 ","  53,678 ","  10,033 ","  88,761 ","  35,072 ","  458,526 "
11/19/2022,"  95,383 ","  175,207 ","  56,595 ","  10,922 ","  87,904 ","  35,445 ","  461,456 "
11/18/2022,"  97,422 ","  181,467 ","  59,996 ","  11,749 ","  88,110 ","  38,914 ","  477,657 "
11/17/2022,"  93,247 ","  182,050 ","  57,131 ","  13,105 ","  87,392 ","  38,485 ","  471,410 "
11/16/2022,"  95,108 ","  190,302 ","  40,630 ","  11,650 ","  86,438 ","  37,553 ","  461,680 "
11/15/2022,"  95,626 ","  198,865 ","  30,950 ","  10,110 ","  86,254 ","  38,883 ","  460,688 "
11/14/2022,"  91,846 ","  186,143 ","  39,082 ","  12,251 ","  86,424 ","  39,072 ","  454,818 "
11/13/2022,"  80,770 ","  152,739 ","  51,541 ","  12,341 ","  85,838 ","  33,862 ","  417,092 "
11/12/2022,"  81,570 ","  157,043 ","  37,255 ","  12,550 ","  84,435 ","  33,946 ","  406,800 "
11/11/2022,"  69,538 ","  152,261 ","  67,716 ","  9,130 ","  83,293 ","  36,647 ","  418,584 "
11/10/2022,"  65,691 ","  152,589 ","  68,579 ","  10,640 ","  83,042 ","  35,725 ","  416,266 "
11/9/2022,"  67,148 ","  153,065 ","  73,020 ","  9,959 ","  82,606 ","  35,218 ","  421,017 "
11/8/2022,"  64,482 ","  159,713 ","  72,479 ","  10,288 ","  81,368 ","  35,028 ","  423,357 "
11/7/2022,"  69,267 ","  173,903 ","  53,983 ","  10,530 ","  80,517 ","  36,902 ","  425,101 "
11/6/2022,"  58,900 ","  144,583 ","  65,350 ","  11,403 ","  83,305 ","  27,137 ","  390,677 "
11/5/2022,"  59,379 ","  134,726 ","  71,303 ","  11,218 ","  79,943 ","  30,482 ","  387,052 "
11/4/2022,"  67,302 ","  149,339 ","  73,143 ","  11,429 ","  80,476 ","  33,060 ","  414,749 "
11/3/2022,"  62,910 ","  152,051 ","  79,059 ","  9,980 ","  79,692 ","  34,649 ","  418,341 "
11/2/2022,"  65,497 ","  154,256 ","  70,037 ","  10,792 ","  79,836 ","  34,236 ","  414,654 "
11/1/2022,"  75,566 ","  159,643 ","  49,156 ","  11,318 ","  79,717 ","  35,548 ","  410,948 "
10/31/2022,"  83,069 ","  172,581 ","  24,469 ","  11,194 ","  78,864 ","  33,013 ","  403,190 "
10/30/2022,"  80,445 ","  157,066 ","  17,464 ","  12,368 ","  79,682 ","  28,316 ","  375,341 "
10/29/2022,"  77,065 ","  150,747 ","  29,253 ","  12,295 ","  80,034 ","  29,834 ","  379,228 "
10/28/2022,"  80,489 ","  157,635 ","  43,105 ","  11,828 ","  80,235 ","  31,225 ","  404,517 "
10/27/2022,"  73,331 ","  148,602 ","  62,615 ","  13,743 ","  79,172 ","  29,942 ","  407,406 "
10/26/2022,"  76,681 ","  159,727 ","  48,458 ","  13,367 ","  78,044 ","  29,205 ","  405,482 "
10/25/2022,"  74,223 ","  160,633 ","  49,552 ","  13,978 ","  77,929 ","  30,180 ","  406,496 "
10/24/2022,"  70,026 ","  156,750 ","  67,315 ","  13,110 ","  77,609 ","  29,145 ","  413,954 "
10/23/2022,"  59,235 ","  129,122 ","  83,096 ","  12,019 ","  77,081 ","  26,713 ","  387,267 "
10/22/2022,"  61,750 ","  130,351 ","  77,701 ","  13,947 ","  76,760 ","  27,892 ","  388,401 "
10/21/2022,"  73,158 ","  153,132 ","  63,235 ","  15,955 ","  77,429 ","  29,273 ","  412,183 "
10/20/2022,"  83,163 ","  169,921 ","  41,954 ","  15,994 ","  78,022 ","  32,091 ","  421,145 "
10/19/2022,"  87,252 ","  172,797 ","  33,824 ","  15,908 ","  78,233 ","  31,865 ","  419,880 "
10/18/2022,"  84,960 ","  172,720 ","  35,432 ","  14,368 ","  77,861 ","  30,703 ","  416,045 "
10/17/2022,"  78,120 ","  164,569 ","  49,551 ","  12,005 ","  75,309 ","  32,503 ","  412,056 "
10/16/2022,"  74,015 ","  145,555 ","  51,458 ","  12,244 ","  74,640 ","  30,152 ","  388,063 "
10/15/2022,"  73,381 ","  149,739 ","  52,711 ","  14,161 ","  75,816 ","  29,384 ","  395,193 "
10/14/2022,"  74,816 ","  162,140 ","  51,125 ","  15,681 ","  76,337 ","  33,624 ","  413,722 "
10/13/2022,"  74,816 ","  178,509 ","  47,084 ","  13,947 ","  76,490 ","  33,740 ","  424,585 "
10/12/2022,"  74,326 ","  175,616 ","  56,862 ","  13,559 ","  76,416 ","  33,018 ","  429,797 "
10/11/2022,"  70,976 ","  163,326 ","  67,789 ","  14,625 ","  76,376 ","  31,359 ","  424,451 "
10/10/2022,"  78,959 ","  181,248 ","  33,516 ","  14,329 ","  75,849 ","  32,107 ","  416,008 "
10/9/2022,"  75,613 ","  159,192 ","  26,999 ","  15,074 ","  76,732 ","  29,793 ","  383,403 "
10/8/2022,"  76,722 ","  161,102 ","  26,248 ","  14,758 ","  77,484 ","  29,715 ","  386,030 "
10/7/2022,"  81,965 ","  174,852 ","  28,733 ","  15,030 ","  81,435 ","  32,236 ","  414,250 "
10/6/2022,"  80,785 ","  183,861 ","  26,622 ","  15,953 ","  81,473 ","  33,056 ","  421,750 "
10/5/2022,"  80,642 ","  189,365 ","  18,730 ","  15,777 ","  82,161 ","  34,032 ","  420,708 "
10/4/2022,"  76,532 ","  186,310 ","  25,845 ","  15,949 ","  81,900 ","  33,724 ","  420,260 "
10/3/2022,"  74,632 ","  176,623 ","  34,207 ","  14,888 ","  81,015 ","  33,693 ","  415,058 "
10/2/2022,"  68,546 ","  150,815 ","  37,154 ","  15,303 ","  81,185 ","  30,661 ","  383,664 "
10/1/2022,"  66,778 ","  142,568 ","  40,188 ","  16,132 ","  75,028 ","  45,810 ","  386,505 "
9/30/2022,"  74,398 ","  170,981 ","  45,782 ","  15,307 ","  100,260 ",  118 ,"  406,845 "
9/29/2022,"  74,195 ","  160,558 ","  45,782 ","  14,984 ","  82,374 ","  34,307 ","  412,200 "
9/28/2022,"  76,796 ","  169,523 ","  39,725 ","  15,162 ","  84,425 ","  36,060 ","  421,691 "
9/27/2022,"  78,506 ","  175,944 ","  34,852 ","  16,117 ","  85,527 ","  37,072 ","  428,017 "
9/26/2022,"  80,501 ","  187,869 ","  35,523 ","  17,785 ","  85,675 ","  37,167 ","  444,519 "
9/25/2022,"  72,595 ","  168,915 ","  46,813 ","  16,350 ","  89,130 ","  31,973 ","  425,776 "
9/24/2022,"  77,899 ","  168,371 ","  37,916 ","  17,576 ","  89,039 ","  31,214 ","  422,015 "
9/23/2022,"  81,681 ","  173,777 ","  43,123 ","  18,339 ","  90,392 ","  32,941 ","  440,253 "
9/22/2022,"  94,273 ","  196,845 ","  42,722 ","  17,589 ","  89,686 ","  33,398 ","  474,513 "
9/21/2022,"  98,603 ","  213,619 ","  50,867 ","  16,734 ","  89,427 ","  36,453 ","  505,704 "
9/20/2022,"  99,761 ","  218,171 ","  48,824 ","  16,815 ","  89,332 ","  36,173 ","  509,076 "
9/19/2022,"  95,202 ","  218,640 ","  42,916 ","  16,867 ","  89,338 ","  36,997 ","  499,960 "
9/18/2022,"  87,562 ","  184,474 ","  46,425 ","  16,767 ","  88,588 ","  33,838 ","  457,655 "
9/17/2022,"  82,353 ","  171,737 ","  55,606 ","  17,282 ","  89,010 ","  33,516 ","  449,502 "
9/16/2022,"  88,623 ","  182,838 ","  50,053 ","  17,833 ","  89,672 ","  34,756 ","  463,774 "
9/15/2022,"  86,352 ","  181,264 ","  53,615 ","  17,962 ","  89,429 ","  35,070 ","  463,691 "
